movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
102449,Грустная история любви,8.128,150,269.0,2005,5.4,2174.0,"[драма, мелодрама]",[Индия],,,Kyon Ki...
10245,Кровь и песок,7.085,125,155.0,1941,7.0,1467.0,"[драма, спорт]",[США],,100.0,Blood and Sand
102455,Все вместе,5.427,84,125.0,2007,5.0,776.0,"[драма, мелодрама, комедия]",[Великобритания],,0.0,The All Together
102458,Вскрытие,5.141,85,2297.0,2008,5.0,4954.0,"[ужасы, триллер, детектив]",[США],$2 000 000,,Autopsy
102459,Мелисса: Интимный дневник,5.592,100,2884.0,2005,4.7,4469.0,[драма],"[Италия, Испания]",,,Melissa P.
102464,Потерянные,5.559,119,113.0,2006,6.0,2156.0,"[ужасы, триллер, драма, криминал]",[США],,80.0,The Lost
102472,Сочувствие госпоже Месть,7.555,112,8151.0,2005,7.7,51525.0,"[ужасы, триллер, драма, криминал]",[Корея Южная],KRW 4 200 000 000,74.0,Chinjeolhan geumjassi
102474,Борат,6.558,84,50327.0,2006,7.3,276294.0,[комедия],"[США, Великобритания]",$18 000 000,91.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
102482,Блок Пати,6.959,103,135.0,2005,7.2,7553.0,"[документальный, комедия, музыка]",[США],$3 000 000,92.0,Block Party
10249,Завоевать город,7.724,98,163.0,1940,7.3,1556.0,"[драма, криминал, музыка]",[США],,80.0,City for Conquest
102507,Нож гильотины,7.2,122,410.0,2004,7.4,5834.0,"[триллер, драма, комедия, криминал]","[Бельгия, Франция, Испания]",,80.0,Le couperet
102510,Знамение,6.885,121,83572.0,2009,6.2,183451.0,"[фантастика, триллер, драма, детектив]","[США, Великобритания, Австралия]",$50 000 000,33.0,Knowing
102521,Далекая синяя высь,6.56,80,157.0,2005,6.3,2609.0,[фантастика],"[Германия, Франция, Австрия, Великобритания]",,69.0,The Wild Blue Yonder
102522,Я люблю Люси,8.477,80,761.0,1953,7.8,259.0,[комедия],[США],,,I Love Lucy
102531,Через Вселенную,7.821,133,22702.0,2007,7.4,90066.0,"[мюзикл, фэнтези, драма, мелодрама]","[США, Великобритания]",$70 000 000,53.0,Across the Universe
102541,Правда и ничего кроме...,5.761,93,975.0,2006,5.7,2861.0,"[драма, комедия]","[США, ЮАР, Италия]",,6.0,Full of It
102553,Я живу в твоем сердце,7.829,160,143.0,1999,5.8,1015.0,[мелодрама],[Индия],,,Hum Aapke Dil Mein Rehte Hain
102579,Пивная лига,5.595,86,231.0,2006,6.0,6818.0,"[комедия, спорт]",[США],$2 000 000,27.0,Beer League
102604,Фэй Грим,5.692,118,371.0,2006,6.4,3504.0,"[боевик, триллер, комедия]","[США, Германия, Франция]",,44.0,Fay Grim
102610,Рабство,7.536,120,3953.0,2007,7.5,14223.0,"[триллер, драма, криминал]","[Германия, США]",$12 000 000,29.0,Trade
102611,10 000 лет до н.э.,6.284,110,23034.0,2008,5.1,102906.0,"[фэнтези, боевик, драма, приключения, история]","[США, ЮАР]",$105 000 000,8.0,"10,000 BC"
102681,Американский самурай (видео),6.173,94,833.0,1992,4.8,1321.0,[боевик],[США],,,American Samurai
102682,Нападение на Остров Дьявола (ТВ),5.635,96,354.0,1997,3.6,750.0,"[боевик, триллер, приключения]","[США, Канада]",,,Assault on Devil's Island
102683,Нападение на Остров Дьявола 2: Гора Смерти (ТВ),5.185,90,144.0,1998,3.4,484.0,"[боевик, триллер, приключения]",[Канада],,,Shadow Warriors II: Hunt for the Death Merchant
102696,"Темно-синий, почти черный",7.228,105,2195.0,2006,7.3,6452.0,[драма],[Испания],,72.0,Azuloscurocasinegro
10270,Мсье Ибрагим и цветы Корана,7.277,96,276.0,2003,7.5,9141.0,"[драма, комедия]",[Франция],,85.0,Monsieur Ibrahim et les fleurs du Coran
102706,Озорной мир Тэкса Авери (сериал),7.619,30,134.0,1997,5.2,111.0,"[мультфильм, комедия, семейный]","[США, Франция, Канада]",,,The Wacky World of Tex Avery
102707,Олененок Рудольф (видео),7.606,83,1135.0,1998,5.7,1483.0,"[мультфильм, мюзикл, мелодрама, приключения, семейный]","[США, Канада]",,40.0,Rudolph the Red-Nosed Reindeer: The Movie
102708,Олененок Рудольф 2: Остров потерянных игрушек (видео),5.577,74,171.0,2001,5.2,1198.0,"[мультфильм, мюзикл, комедия, семейный]","[США, Канада]",,,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys
102709,Пираты темной воды (сериал 1991 – 1992),7.852,22,1340.0,1991,8.5,1463.0,"[мультфильм, фэнтези, боевик, приключения]",[США],,,The Pirates of Dark Water
102711,Скуби Ду едет в Голливуд (ТВ),5.984,60,191.0,1979,6.3,567.0,"[мультфильм, комедия, детектив, семейный]",[США],,,Scooby-Doo Goes Hollywood
102712,Скуби-Ду! встречает братьев Бу (ТВ),6.433,93,410.0,1987,7.0,1800.0,"[мультфильм, фэнтези, комедия]",[США],,,Scooby-Doo Meets the Boo Brothers
102713,Скуби-Ду! и нашествие инопланетян (видео),6.718,74,781.0,2000,6.8,2372.0,"[мультфильм, фантастика, комедия, детектив]",[США],,,Scooby-Doo and the Alien Invaders
102714,Маска (сериал 1995 – 1997),6.809,22,1995.0,1995,7.0,8804.0,"[мультфильм, фэнтези, комедия]",[США],,,The Mask
102715,Тупой и еще тупее (сериал 1995 – ...),5.096,21,432.0,1995,5.6,573.0,"[мультфильм, комедия, семейный]",[США],,,Dumb and Dumber
102716,Скуби-Ду! Ночи Шахерезады (ТВ),5.847,68,311.0,1994,5.9,777.0,"[мультфильм, фэнтези, комедия, детектив]",[США],,,Scooby-Doo in Arabian Nights
102717,Легенда о принце Валианте (сериал 1991 – 1994),8.044,22,182.0,1991,7.6,370.0,"[мультфильм, фэнтези, приключения]",[США],,,The Legend of Prince Valiant
102718,Чокнутый (сериал 1993 – 1994),6.765,22,1984.0,1993,7.0,739.0,"[мультфильм, комедия, семейный]",[США],,,Bonkers
10272,Надзиратель,6.398,93,194.0,2001,6.4,5457.0,"[комедия, криминал]",[Великобритания],$6 000 000,67.0,The Parole Officer
102720,Секрет Анастасии (видео),6.515,-,106.0,1997,6.0,103.0,"[мультфильм, семейный]",[США],,,The Secret of Anastasia
102722,Овод (мини-сериал),7.872,210,899.0,1980,7.3,105.0,[драма],[СССР],,,
102728,Шестидесятые (ТВ),6.914,240,164.0,1999,6.9,2125.0,[драма],[США],,,The '60s
10273,13-й воин,7.501,102,26745.0,1999,6.6,98392.0,"[боевик, детектив, приключения]",[США],$160 000 000,33.0,The 13th Warrior
102730,Скольжение (ТВ),7.114,120,562.0,1998,6.1,303.0,"[триллер, детектив]",[США],,,Nightmare Street
102740,День восьмой,7.456,118,1410.0,1996,7.6,6806.0,"[драма, комедия]","[Бельгия, Франция, Великобритания]",FRF 25 000 000,67.0,Le huitième jour
102742,Запретная любовь (ТВ),6.813,105,120.0,2000,7.5,870.0,[драма],[США],,,Common Ground
102750,Проект 281 (ТВ),6.396,86,150.0,1999,7.1,4863.0,"[драма, биография]","[США, Великобритания]",$12 000 000,,RKO 281
102753,Смятение чувств (ТВ),7.063,90,105.0,1980,7.8,60.0,[драма],"[Франция, Германия (ФРГ)]",,,La confusion des sentiments
102756,Тайна леди Одли (ТВ),6.304,108,204.0,2000,6.3,138.0,[драма],[Великобритания],,,Lady Audley's Secret
102761,Ужас из бездны (ТВ),6.099,91,595.0,2001,5.9,2798.0,"[ужасы, фэнтези, триллер]",[США],,20.0,Mermaid Chronicles Part 1: She Creature
102765,Не навреди (ТВ),7.82,90,223.0,1997,6.9,1239.0,[драма],"[США, Канада]",,,...First Do No Harm
102772,Пари Матч (ТВ),7.369,100,305.0,2000,6.0,388.0,"[драма, комедия]",[США],,,Sex & Mrs. X
102775,Заживо погребенный 2 (ТВ),5.916,97,1663.0,1997,5.4,751.0,"[ужасы, триллер]",[США],,,Buried Alive II
102776,Похороненные заживо (ТВ),7.14,89,4279.0,1990,6.6,2777.0,"[ужасы, триллер]",[США],,,Buried Alive
102785,Суини Тодд (ТВ),6.849,92,253.0,1997,6.3,595.0,"[ужасы, триллер, драма, криминал]","[Ирландия, США]",,,The Tale of Sweeney Todd
102786,Свидетель против мафии (ТВ),7.771,240,133.0,1998,6.8,1117.0,"[драма, криминал]",[США],,,Witness to the Mob
102787,"Девушка, которая слишком много знала",7.097,92,535.0,1963,7.1,2323.0,"[триллер, детектив]",[Италия],,71.0,La ragazza che sapeva troppo
102788,Сюрприз для папаши (ТВ),6.28,93,117.0,1997,4.9,147.0,"[комедия, семейный]",[Канада],,,Coming Unglued
102789,Приговоренный к смерти (ТВ),6.709,104,109.0,1993,6.5,644.0,"[боевик, триллер, драма]",[США],,,Last Light
102791,Новый дон (ТВ),7.729,346,117.0,1999,6.7,738.0,"[драма, криминал]","[Канада, США, Италия]",,,Bonanno: A Godfather's Story
102796,"Тело будет предано земле, а старший мичман будет петь",6.361,101,311.0,1998,6.1,33.0,[комедия],[Россия],,,
102815,Семья,7.274,132,199.0,1987,6.5,17.0,[мелодрама],[Индия],,,Parivaar
102819,Муки невинных,6.742,102,325.0,1972,7.2,4668.0,"[ужасы, триллер, детектив]",[Италия],,,Non si sevizia un paperino
10282,Мать,8.934,139,1459.0,1991,7.7,800.0,[драма],[Франция],,,Mayrig
102822,Куклы,6.5,77,1073.0,1986,6.3,5865.0,"[ужасы, фэнтези]","[США, Италия]",,64.0,Dolls
102823,Крысиная стая (ТВ),6.36,120,105.0,1998,6.8,2391.0,[драма],[США],,67.0,The Rat Pack
102824,Проклятие Амитивилля (видео),2.77,91,152.0,1989,2.8,1166.0,[ужасы],"[Канада, США]",,20.0,The Amityville Curse
102825,Судороги ужаса (ТВ),5.74,90,106.0,1997,5.3,328.0,"[ужасы, триллер]",[Канада],,,Twists of Terror
102827,Витрина (ТВ),4.124,76,136.0,2000,5.6,5.0,[мелодрама],[Россия],,,
102829,Шоссе номер 9 (ТВ),6.377,105,102.0,1998,6.0,829.0,"[драма, криминал]",[США],,,Route 9
102830,Молодая Екатерина (ТВ),7.623,187,674.0,1990,7.8,709.0,"[драма, биография, история]","[Великобритания, США, Канада, СССР, Германия, Италия]",,,Young Catherine
102836,Вольный ветер (ТВ),6.557,134,130.0,1983,6.1,13.0,"[мюзикл, мелодрама, комедия]",[СССР],,,
102838,Зодиак,7.339,158,75849.0,2007,7.7,273521.0,"[триллер, драма, криминал, детектив]",[США],$65 000 000,89.0,Zodiac
